Sample Names	MutationType	CN2	CN13
Syntheticpatient6	5-8:het:10Mb-40Mb	0.985263508728908	0.014736491271091919
Syntheticpatient6	5-8:het:>40Mb	0.9970922873704983	0.0029077126295018376
Syntheticpatient6	9+:het:0-100kb	0.36986559953084625	0.6301344004691538
Syntheticpatient6	9+:het:100kb-1Mb	0.7742040538557069	0.2257959461442931
Syntheticpatient6	9+:het:1Mb-10Mb	0.4246101843806395	0.5753898156193604
Syntheticpatient6	9+:het:10Mb-40Mb	0.9592682152005458	0.04073178479945418
Syntheticpatient6	9+:het:>40Mb	0.919219047748746	0.0807809522512541
Syntheticpatient7	0:homdel:0-100kb	0.44378270597750136	0.5562172940224986
Syntheticpatient7	0:homdel:100kb-1Mb	0.14236733583989794	0.8576326641601021
Syntheticpatient7	0:homdel:>1Mb	0.14469192423077684	0.8553080757692231
Syntheticpatient7	1:LOH:0-100kb	0.442659629306059	0.557340370693941
Syntheticpatient7	1:LOH:100kb-1Mb	0.1491095864086813	0.8508904135913187
Syntheticpatient7	1:LOH:1Mb-10Mb	0.006328017477810164	0.9936719825221898
Syntheticpatient7	1:LOH:10Mb-40Mb	0.002501487678344799	0.9974985123216552
Syntheticpatient7	1:LOH:>40Mb	0.0004609181097832922	0.9995390818902167
Syntheticpatient7	2:LOH:0-100kb	0.9722172526856981	0.027782747314301873
Syntheticpatient7	2:LOH:100kb-1Mb	0.3486088434518873	0.6513911565481127
Syntheticpatient7	2:LOH:1Mb-10Mb	0.4041322677692671	0.595867732230733
Syntheticpatient7	2:LOH:10Mb-40Mb	0.7791192827316986	0.22088071726830139
Syntheticpatient7	2:LOH:>40Mb	0.9984254829617991	0.001574517038200821
Syntheticpatient7	3-4:LOH:0-100kb	0.7918179455291194	0.20818205447088048
Syntheticpatient7	3-4:LOH:100kb-1Mb	0.5747769270617467	0.4252230729382533
Syntheticpatient7	3-4:LOH:1Mb-10Mb	0.3690941979601071	0.6309058020398929
Syntheticpatient7	3-4:LOH:10Mb-40Mb	0.528226162168941	0.47177383783105903
Syntheticpatient7	3-4:LOH:>40Mb	0.785221636411107	0.214778363588893
Syntheticpatient7	5-8:LOH:0-100kb	0.3146647554207096	0.6853352445792905
Syntheticpatient7	5-8:LOH:100kb-1Mb	0.6885954087028103	0.31140459129718967
Syntheticpatient7	5-8:LOH:1Mb-10Mb	0.3707222431234674	0.6292777568765326
Syntheticpatient7	5-8:LOH:10Mb-40Mb	0.7390453481612103	0.26095465183878974
Syntheticpatient7	5-8:LOH:>40Mb	0.8321563119965122	0.16784368800348773
Syntheticpatient7	9+:LOH:0-100kb	0.9033987992796373	0.09660120072036275
Syntheticpatient7	9+:LOH:100kb-1Mb	0.1344362590238758	0.8655637409761242
Syntheticpatient7	9+:LOH:1Mb-10Mb	0.28839849371252485	0.7116015062874752
Syntheticpatient7	9+:LOH:10Mb-40Mb	0.9978317463612438	0.0021682536387561476
Syntheticpatient7	9+:LOH:>40Mb	0.8064304628980642	0.19356953710193578
Syntheticpatient7	2:het:0-100kb	0.26201651559476474	0.7379834844052352
Syntheticpatient7	2:het:100kb-1Mb	0.14020836584890753	0.8597916341510925
Syntheticpatient7	2:het:1Mb-10Mb	0.0072709963860488275	0.9927290036139511
Syntheticpatient7	2:het:10Mb-40Mb	0.00469325713150199	0.9953067428684981
Syntheticpatient7	2:het:>40Mb	1.862434334459809e-05	0.9999813756566555
Syntheticpatient7	3-4:het:0-100kb	0.7881873597591863	0.2118126402408138
Syntheticpatient7	3-4:het:100kb-1Mb	0.38530125983612995	0.61469874016387
Syntheticpatient7	3-4:het:1Mb-10Mb	0.6907959420492817	0.3092040579507182
Syntheticpatient7	3-4:het:10Mb-40Mb	0.8945056707633733	0.10549432923662667
Syntheticpatient7	3-4:het:>40Mb	0.9702159976827166	0.02978400231728336
Syntheticpatient7	5-8:het:0-100kb	0.5834120411391546	0.41658795886084554
Syntheticpatient7	5-8:het:100kb-1Mb	0.9115046900662713	0.08849530993372859
Syntheticpatient7	5-8:het:1Mb-10Mb	0.9999625057010728	3.749429892720277e-05
Syntheticpatient7	5-8:het:10Mb-40Mb	0.9901990583604369	0.009800941639563151
Syntheticpatient7	5-8:het:>40Mb	0.9980738840892139	0.0019261159107861069
Syntheticpatient7	9+:het:0-100kb	0.4700488467233155	0.5299511532766845
Syntheticpatient7	9+:het:100kb-1Mb	0.838220784242222	0.16177921575777796
Syntheticpatient7	9+:het:1Mb-10Mb	0.5272153249394308	0.47278467506056926
Syntheticpatient7	9+:het:10Mb-40Mb	0.9726685996995966	0.0273314003004033
Syntheticpatient7	9+:het:>40Mb	0.9450403562419979	0.054959643758002046
Syntheticpatient8	0:homdel:0-100kb	0.6545665927553391	0.3454334072446608
Syntheticpatient8	0:homdel:100kb-1Mb	0.28276896026452486	0.7172310397354751
Syntheticpatient8	0:homdel:>1Mb	0.2866198923884111	0.713380107611589
Syntheticpatient8	1:LOH:0-100kb	0.6535368484045525	0.34646315159544755
Syntheticpatient8	1:LOH:100kb-1Mb	0.2938819256823337	0.7061180743176664
Syntheticpatient8	1:LOH:1Mb-10Mb	0.014899401459636589	0.9851005985403632
Syntheticpatient8	1:LOH:10Mb-40Mb	0.005920668825909984	0.99407933117409
Syntheticpatient8	1:LOH:>40Mb	0.0010939871827917423	0.9989060128172084
Syntheticpatient8	2:LOH:0-100kb	0.9881107657893367	0.011889234210663398
Syntheticpatient8	2:LOH:100kb-1Mb	0.5596736333860473	0.4403263666139528
Syntheticpatient8	2:LOH:1Mb-10Mb	0.6169732742808199	0.38302672571918017
Syntheticpatient8	2:LOH:10Mb-40Mb	0.8933607450233345	0.10663925497666558
Syntheticpatient8	2:LOH:>40Mb	0.9993364405817202	0.0006635594182797848
Syntheticpatient8	3-4:LOH:0-100kb	0.9003317357975601	0.09966826420243993
Syntheticpatient8	3-4:LOH:100kb-1Mb	0.7624874420682796	0.2375125579317204
Syntheticpatient8	3-4:LOH:1Mb-10Mb	0.5814899439762863	0.4185100560237138
Syntheticpatient8	3-4:LOH:10Mb-40Mb	0.726715611952553	0.27328438804744704
Syntheticpatient8	3-4:LOH:>40Mb	0.8967252705219868	0.10327472947801318
Syntheticpatient8	5-8:LOH:0-100kb	0.5216357596303588	0.47836424036964126
Syntheticpatient8	5-8:LOH:100kb-1Mb	0.8400443793857164	0.15995562061428367
Syntheticpatient8	5-8:LOH:1Mb-10Mb	0.5831888462198312	0.41681115378016864
Syntheticpatient8	5-8:LOH:10Mb-40Mb	0.8705702367604401	0.12942976323955988
Syntheticpatient8	5-8:LOH:>40Mb	0.9217225448187041	0.07827745518129595
Syntheticpatient8	9+:LOH:0-100kb	0.9569162657458947	0.043083734254105346
Syntheticpatient8	9+:LOH:100kb-1Mb	0.2694739029779434	0.7305260970220567
Syntheticpatient8	9+:LOH:1Mb-10Mb	0.49045679594323416	0.509543204056766
Syntheticpatient8	9+:LOH:10Mb-40Mb	0.9990859036299665	0.0009140963700334034
Syntheticpatient8	9+:LOH:>40Mb	0.9082105024836211	0.09178949751637885
Syntheticpatient8	2:het:0-100kb	0.4574738730303624	0.5425261269696375
Syntheticpatient8	2:het:100kb-1Mb	0.27917390751977755	0.7208260924802223
Syntheticpatient8	2:het:1Mb-10Mb	0.01709768030576058	0.9829023196942395
Syntheticpatient8	2:het:10Mb-40Mb	0.011075016077311008	0.9889249839226889
Syntheticpatient8	2:het:>40Mb	4.42316827376072e-05	0.9999557683172624
Syntheticpatient8	3-4:het:0-100kb	0.8983506343341066	0.10164936566589343
Syntheticpatient8	3-4:het:100kb-1Mb	0.5981807642547854	0.40181923574521466
Syntheticpatient8	3-4:het:1Mb-10Mb	0.8414211643099567	0.1585788356900433
Syntheticpatient8	3-4:het:10Mb-40Mb	0.9526919654197906	0.04730803458020942
Syntheticpatient8	3-4:het:>40Mb	0.9872393305027952	0.012760669497204741
Syntheticpatient8	5-8:het:0-100kb	0.7688436851548909	0.23115631484510904
Syntheticpatient8	5-8:het:100kb-1Mb	0.9607266827542361	0.03927331724576388
Syntheticpatient8	5-8:het:1Mb-10Mb	0.9999842125840664	1.5787415933507234e-05
Syntheticpatient8	5-8:het:10Mb-40Mb	0.9958497381932723	0.004150261806727806
Syntheticpatient8	5-8:het:>40Mb	0.9991880984596047	0.0008119015403954356
Syntheticpatient8	9+:het:0-100kb	0.6780989928390488	0.3219010071609511
Syntheticpatient8	9+:het:100kb-1Mb	0.9248431177805757	0.0751568822194244
Syntheticpatient8	9+:het:1Mb-10Mb	0.725909386352689	0.27409061364731097
Syntheticpatient8	9+:het:10Mb-40Mb	0.9883070187651362	0.011692981234863859
Syntheticpatient8	9+:het:>40Mb	0.9760985844099164	0.023901415590083627
Syntheticpatient9	0:homdel:0-100kb	0.22175928100677125	0.7782407189932288
Syntheticpatient9	0:homdel:100kb-1Mb	0.0559677495552665	0.9440322504447335
Syntheticpatient9	0:homdel:>1Mb	0.056975316795820935	0.943024683204179
Syntheticpatient9	1:LOH:0-100kb	0.22097485531276123	0.7790251446872387
Syntheticpatient9	1:LOH:100kb-1Mb	0.058899282967963956	0.9411007170320359
Syntheticpatient9	1:LOH:1Mb-10Mb	0.002269237525826673	0.9977307624741734
Syntheticpatient9	1:LOH:10Mb-40Mb	0.0008948274278420659	0.9991051725721579
Syntheticpatient9	1:LOH:>40Mb	0.00016466240084710132	0.9998353375991529
Syntheticpatient9	2:LOH:0-100kb	0.9259133049883058	0.07408669501169428
Syntheticpatient9	2:LOH:100kb-1Mb	0.16046406834145127	0.8395359316585486
Syntheticpatient9	2:LOH:1Mb-10Mb	0.19499164983030434	0.8050083501696956
Syntheticpatient9	2:LOH:10Mb-40Mb	0.5574753023681188	0.4425246976318813
Syntheticpatient9	2:LOH:>40Mb	0.9956038116652229	0.004396188334777056
Syntheticpatient9	3-4:LOH:0-100kb	0.575981662880347	0.424018337119653
Syntheticpatient9	3-4:LOH:100kb-1Mb	0.3255785819116871	0.6744214180883129
Syntheticpatient9	3-4:LOH:1Mb-10Mb	0.17282681048764242	0.8271731895123576
Syntheticpatient9	3-4:LOH:10Mb-40Mb	0.28565227557186	0.71434772442814
Syntheticpatient9	3-4:LOH:>40Mb	0.5662923981526184	0.4337076018473816
Syntheticpatient9	5-8:LOH:0-100kb	0.1408776283880165	0.8591223716119835
Syntheticpatient9	5-8:LOH:100kb-1Mb	0.44125788967768087	0.5587421103223192
Syntheticpatient9	5-8:LOH:1Mb-10Mb	0.17382765961609864	0.8261723403839014
Syntheticpatient9	5-8:LOH:10Mb-40Mb	0.5028482745962223	0.49715172540377767
Syntheticpatient9	5-8:LOH:>40Mb	0.6390787194437414	0.36092128055625866
Syntheticpatient9	9+:LOH:0-100kb	0.7695821855592015	0.23041781444079856
Syntheticpatient9	9+:LOH:100kb-1Mb	0.05255491973903752	0.9474450802609625
Syntheticpatient9	9+:LOH:1Mb-10Mb	0.12644161502979856	0.8735583849702014
Syntheticpatient9	9+:LOH:10Mb-40Mb	0.9939524923662609	0.006047507633739144
Syntheticpatient9	9+:LOH:>40Mb	0.5980535537034753	0.40194644629652476
Syntheticpatient9	2:het:0-100kb	0.11253215124484588	0.8874678487551542
Syntheticpatient9	2:het:100kb-1Mb	0.05503493217015609	0.944965067829844
Syntheticpatient9	2:het:1Mb-10Mb	0.002608979346058022	0.997391020653942
Syntheticpatient9	2:het:10Mb-40Mb	0.0016812357071973435	0.9983187642928028
Syntheticpatient9	2:het:>40Mb	6.651630833092742e-06	0.9999933483691669
Syntheticpatient9	3-4:het:0-100kb	0.5706281142893217	0.4293718857106783
Syntheticpatient9	3-4:het:100kb-1Mb	0.18291430866564215	0.8170856913343579
Syntheticpatient9	3-4:het:1Mb-10Mb	0.44379445728813266	0.5562055427118673
Syntheticpatient9	3-4:het:10Mb-40Mb	0.7517550585834666	0.2482449414165335
Syntheticpatient9	3-4:het:>40Mb	0.9208482159659629	0.07915178403403704
Syntheticpatient9	5-8:het:0-100kb	0.33340530058202217	0.6665946994179779
Syntheticpatient9	5-8:het:100kb-1Mb	0.7862600946845361	0.21373990531546402
Syntheticpatient9	5-8:het:1Mb-10Mb	0.9998950230478708	0.00010497695212916528
Syntheticpatient9	5-8:het:10Mb-40Mb	0.973033105142088	0.026966894857912087
Syntheticpatient9	5-8:het:>40Mb	0.994625508857024	0.005374491142975942
Syntheticpatient9	9+:het:0-100kb	0.24056806471564368	0.7594319352843563
Syntheticpatient9	9+:het:100kb-1Mb	0.6491783642598469	0.3508216357401532
Syntheticpatient9	9+:het:1Mb-10Mb	0.28482538563004606	0.7151746143699539
Syntheticpatient9	9+:het:10Mb-40Mb	0.9270604511710647	0.07293954882893526
Syntheticpatient9	9+:het:>40Mb	0.8599661740195175	0.14003382598048247
